datetime,1f_1,1f_but,2f_he,2f_2,1f_ele
2023-11-18 06:00:00,14,28,24,6,6
2023-11-18 07:00:00,29,14,25,9,8
2023-11-18 08:00:00,26,11,11,9,8
2023-11-18 09:00:00,34,24,29,5,7
2023-11-18 10:00:00,21,18,21,6,9
2023-11-18 11:00:00,73,35,22,11,11
2023-11-18 12:00:00,62,34,42,35,11
2023-11-18 13:00:00,25,30,44,31,11
2023-11-18 14:00:00,68,33,43,16,9
2023-11-18 15:00:00,98,58,69,41,13
2023-11-18 16:00:00,72,54,88,31,9
2023-11-18 17:00:00,68,82,52,31,8
2023-11-18 18:00:00,119,60,66,42,10
2023-11-18 19:00:00,71,68,55,42,7
2023-11-18 20:00:00,91,63,52,32,9
2023-11-18 21:00:00,121,86,59,47,13
2023-11-18 22:00:00,73,21,49,24,9
2023-11-18 23:00:00,64,29,35,15,9
2023-11-19 00:00:00,50,31,25,27,9
2023-11-19 01:00:00,16,23,9,6,6
2023-11-19 02:00:00,20,8,22,5,6
2023-11-19 03:00:00,34,17,23,6,8
2023-11-19 04:00:00,14,24,22,8,5
2023-11-19 05:00:00,23,8,10,8,9
2023-11-19 06:00:00,34,28,24,6,6
2023-11-19 07:00:00,27,22,26,5,5
2023-11-19 08:00:00,33,23,20,8,9
2023-11-19 09:00:00,31,26,20,9,5
2023-11-19 10:00:00,20,21,17,5,8
2023-11-19 11:00:00,22,40,50,11,6
2023-11-19 12:00:00,38,42,44,13,7
2023-11-19 13:00:00,48,40,34,33,11
2023-11-19 14:00:00,70,30,36,11,10
2023-11-19 15:00:00,79,64,66,42,10
2023-11-19 16:00:00,102,71,79,24,12
2023-11-19 17:00:00,85,75,86,27,9
2023-11-19 18:00:00,120,65,80,48,10
2023-11-19 19:00:00,99,57,73,43,8
2023-11-19 20:00:00,76,69,71,39,10
2023-11-19 21:00:00,103,55,83,49,11
2023-11-19 22:00:00,31,37,34,19,7
2023-11-19 23:00:00,23,23,30,37,7
2023-11-20 00:00:00,52,31,70,39,15
2023-11-20 01:00:00,46,25,29,5,18
2023-11-20 02:00:00,41,38,30,17,16
2023-11-20 03:00:00,25,26,18,11,15
2023-11-20 04:00:00,21,37,39,15,17
2023-11-20 05:00:00,21,12,39,19,16
2023-11-20 06:00:00,24,38,19,5,11
2023-11-20 07:00:00,44,24,12,5,15
2023-11-20 08:00:00,28,31,14,10,18
2023-11-20 09:00:00,21,21,10,18,17
2023-11-20 10:00:00,47,35,12,19,10
2023-11-20 11:00:00,67,31,30,25,19
2023-11-20 12:00:00,46,58,59,20,22
2023-11-20 13:00:00,37,36,68,33,16
2023-11-20 14:00:00,57,33,69,17,24
2023-11-20 15:00:00,86,84,72,31,28
2023-11-20 16:00:00,138,83,96,42,29
2023-11-20 17:00:00,124,81,70,48,27
2023-11-20 18:00:00,112,73,99,48,23
2023-11-20 19:00:00,142,90,78,55,28
2023-11-20 20:00:00,81,66,60,61,20
2023-11-20 21:00:00,93,81,86,60,28
2023-11-20 22:00:00,75,57,68,41,24
2023-11-20 23:00:00,52,56,30,40,18
2023-11-21 00:00:00,93,60,48,27,22
2023-11-21 01:00:00,20,16,39,13,15
2023-11-21 02:00:00,24,35,31,6,17
2023-11-21 03:00:00,16,16,26,8,15
2023-11-21 04:00:00,31,28,25,12,14
2023-11-21 05:00:00,15,18,21,15,12
2023-11-21 06:00:00,40,15,10,7,19
2023-11-21 07:00:00,48,32,31,17,10
2023-11-21 08:00:00,40,17,12,15,13
2023-11-21 09:00:00,34,18,13,17,14
2023-11-21 10:00:00,13,14,32,12,14
2023-11-21 11:00:00,89,73,33,39,16
2023-11-21 12:00:00,86,33,66,38,22
2023-11-21 13:00:00,65,47,31,20,19
2023-11-21 14:00:00,48,64,70,34,24
2023-11-21 15:00:00,104,78,94,48,21
2023-11-21 16:00:00,92,73,83,48,27
2023-11-21 17:00:00,103,77,97,48,27
2023-11-21 18:00:00,97,99,80,51,26
2023-11-21 19:00:00,140,92,76,43,28
2023-11-21 20:00:00,136,74,94,55,23
2023-11-21 21:00:00,131,63,62,69,24
2023-11-21 22:00:00,50,32,57,23,18
2023-11-21 23:00:00,36,64,44,27,16
2023-11-22 00:00:00,46,58,33,42,15
2023-11-22 01:00:00,44,34,39,12,18
2023-11-22 02:00:00,36,17,38,5,19
2023-11-22 03:00:00,34,20,33,9,16
2023-11-22 04:00:00,28,24,10,15,17
2023-11-22 05:00:00,26,10,35,12,17
2023-11-22 06:00:00,34,24,29,10,15
2023-11-22 07:00:00,35,25,35,12,12
2023-11-22 08:00:00,20,20,27,15,18
2023-11-22 09:00:00,20,32,17,5,16
2023-11-22 10:00:00,30,23,27,16,13
2023-11-22 11:00:00,86,63,57,31,21
2023-11-22 12:00:00,72,51,58,35,22
2023-11-22 13:00:00,67,44,64,21,21
2023-11-22 14:00:00,87,37,58,38,20
2023-11-22 15:00:00,84,76,82,33,26
2023-11-22 16:00:00,139,60,71,62,26
2023-11-22 17:00:00,131,87,93,34,20
2023-11-22 18:00:00,136,60,96,65,23
2023-11-22 19:00:00,87,98,79,39,26
2023-11-22 20:00:00,85,90,92,61,25
2023-11-22 21:00:00,107,98,73,52,28
2023-11-22 22:00:00,62,57,61,29,16
2023-11-22 23:00:00,48,49,66,35,18
2023-11-23 00:00:00,51,25,36,24,19
2023-11-23 01:00:00,28,22,25,9,15
2023-11-23 02:00:00,18,19,14,5,11
2023-11-23 03:00:00,14,34,10,12,16
2023-11-23 04:00:00,12,38,15,8,13
2023-11-23 05:00:00,14,36,32,18,16
2023-11-23 06:00:00,16,11,35,7,19
2023-11-23 07:00:00,41,29,17,18,14
2023-11-23 08:00:00,36,21,22,8,17
2023-11-23 09:00:00,45,29,34,19,12
2023-11-23 10:00:00,45,31,24,8,17
2023-11-23 11:00:00,31,28,26,16,19
2023-11-23 12:00:00,87,46,43,31,17
2023-11-23 13:00:00,49,43,56,44,22
2023-11-23 14:00:00,78,73,42,21,23
2023-11-23 15:00:00,88,77,68,51,28
2023-11-23 16:00:00,135,91,98,60,26
2023-11-23 17:00:00,88,91,86,48,21
2023-11-23 18:00:00,97,72,69,60,22
2023-11-23 19:00:00,128,70,62,48,28
2023-11-23 20:00:00,141,63,76,55,28
2023-11-23 21:00:00,104,72,87,50,23
2023-11-23 22:00:00,73,59,65,37,21
2023-11-23 23:00:00,74,67,32,40,16
2023-11-24 00:00:00,54,61,27,39,18
2023-11-24 01:00:00,42,31,20,19,12
2023-11-24 02:00:00,25,30,37,5,17
2023-11-24 03:00:00,15,25,23,17,16
2023-11-24 04:00:00,17,39,24,7,17
2023-11-24 05:00:00,34,18,16,9,13
2023-11-24 06:00:00,43,25,34,13,13
2023-11-24 07:00:00,36,31,16,12,13
2023-11-24 08:00:00,19,26,38,19,12
2023-11-24 09:00:00,47,20,14,6,16
2023-11-24 10:00:00,10,34,15,13,14
2023-11-24 11:00:00,42,51,49,18,16
2023-11-24 12:00:00,56,26,69,21,20
2023-11-24 13:00:00,69,57,41,36,19
2023-11-24 14:00:00,63,44,40,42,17
2023-11-24 15:00:00,92,94,73,31,20
2023-11-24 16:00:00,98,95,62,32,29
2023-11-24 17:00:00,133,95,61,48,29
2023-11-24 18:00:00,89,87,67,41,21
2023-11-24 19:00:00,83,67,65,40,29
2023-11-24 20:00:00,135,80,98,52,25
2023-11-24 21:00:00,94,89,65,59,23
2023-11-24 22:00:00,41,40,71,34,21
2023-11-24 23:00:00,61,63,48,20,19
2023-11-25 00:00:00,25,51,44,38,9
2023-11-25 01:00:00,31,10,12,8,8
2023-11-25 02:00:00,28,13,14,8,9
2023-11-25 03:00:00,27,18,9,6,8
2023-11-25 04:00:00,10,28,7,5,8
2023-11-25 05:00:00,12,23,10,9,8
2023-11-25 06:00:00,18,9,13,6,9
2023-11-25 07:00:00,23,9,26,9,7
2023-11-25 08:00:00,35,28,19,6,5
2023-11-25 09:00:00,22,13,15,8,7
2023-11-25 10:00:00,39,6,9,9,6
2023-11-25 11:00:00,51,38,51,28,9
2023-11-25 12:00:00,30,39,52,13,6
2023-11-25 13:00:00,64,16,50,29,9
2023-11-25 14:00:00,29,40,31,39,9
2023-11-25 15:00:00,91,52,69,34,12
2023-11-25 16:00:00,117,61,78,42,7
2023-11-25 17:00:00,74,52,58,47,8
2023-11-25 18:00:00,71,78,86,37,8
2023-11-25 19:00:00,104,56,69,50,12
2023-11-25 20:00:00,100,81,62,56,14
2023-11-25 21:00:00,127,60,51,26,10
2023-11-25 22:00:00,39,40,16,17,6
2023-11-25 23:00:00,53,41,25,21,10
2023-11-26 00:00:00,25,50,46,22,11
2023-11-26 01:00:00,10,28,24,7,9
2023-11-26 02:00:00,27,16,23,9,5
2023-11-26 03:00:00,31,12,20,8,9
2023-11-26 04:00:00,12,17,22,6,7
2023-11-26 05:00:00,22,17,29,7,9
2023-11-26 06:00:00,24,22,15,9,7
2023-11-26 07:00:00,19,9,15,7,7
2023-11-26 08:00:00,15,7,21,5,7
2023-11-26 09:00:00,12,22,29,8,8
2023-11-26 10:00:00,36,22,29,5,8
2023-11-26 11:00:00,58,44,47,23,8
2023-11-26 12:00:00,50,49,29,29,6
2023-11-26 13:00:00,34,43,34,36,8
2023-11-26 14:00:00,69,42,20,26,6
2023-11-26 15:00:00,102,73,82,35,12
2023-11-26 16:00:00,80,85,80,34,8
2023-11-26 17:00:00,94,83,72,21,8
2023-11-26 18:00:00,96,83,60,44,13
2023-11-26 19:00:00,84,80,88,25,9
2023-11-26 20:00:00,118,56,61,52,7
2023-11-26 21:00:00,64,81,60,49,9
2023-11-26 22:00:00,46,16,19,10,6
2023-11-26 23:00:00,35,45,22,14,9
2023-11-27 00:00:00,43,58,42,32,24
2023-11-27 01:00:00,23,34,19,11,17
2023-11-27 02:00:00,25,10,32,14,17
2023-11-27 03:00:00,26,36,22,7,14
2023-11-27 04:00:00,35,15,12,15,15
2023-11-27 05:00:00,44,15,11,10,18
2023-11-27 06:00:00,19,39,26,5,15
2023-11-27 07:00:00,38,27,26,17,18
2023-11-27 08:00:00,46,32,14,15,13
2023-11-27 09:00:00,22,19,36,7,14
2023-11-27 10:00:00,19,18,17,7,17
2023-11-27 11:00:00,34,31,62,19,18
2023-11-27 12:00:00,58,31,34,31,20
2023-11-27 13:00:00,91,32,53,44,20
2023-11-27 14:00:00,62,58,33,40,17
2023-11-27 15:00:00,144,95,60,50,27
2023-11-27 16:00:00,88,66,83,40,24
2023-11-27 17:00:00,121,79,65,44,26
2023-11-27 18:00:00,102,73,77,36,20
2023-11-27 19:00:00,104,68,62,39,21
2023-11-27 20:00:00,123,94,87,67,22
2023-11-27 21:00:00,117,69,83,32,28
2023-11-27 22:00:00,79,32,38,18,15
2023-11-27 23:00:00,59,58,42,17,22
2023-11-28 00:00:00,49,52,26,17,23
2023-11-28 01:00:00,27,10,19,18,11
2023-11-28 02:00:00,39,26,30,10,11
2023-11-28 03:00:00,13,32,33,9,15
2023-11-28 04:00:00,22,37,12,18,13
2023-11-28 05:00:00,31,34,38,19,19
2023-11-28 06:00:00,48,21,17,9,19
2023-11-28 07:00:00,28,17,18,11,12
2023-11-28 08:00:00,27,34,18,8,14
2023-11-28 09:00:00,28,11,36,19,12
2023-11-28 10:00:00,47,17,31,6,11
2023-11-28 11:00:00,33,40,60,20,20
2023-11-28 12:00:00,70,60,46,37,15
2023-11-28 13:00:00,77,73,55,17,23
2023-11-28 14:00:00,55,58,33,27,15
2023-11-28 15:00:00,127,81,84,67,21
2023-11-28 16:00:00,93,61,70,31,20
2023-11-28 17:00:00,147,80,92,55,24
2023-11-28 18:00:00,130,75,89,46,28
2023-11-28 19:00:00,95,89,63,60,28
2023-11-28 20:00:00,117,65,81,62,21
2023-11-28 21:00:00,97,68,81,54,26
2023-11-28 22:00:00,61,46,59,39,23
2023-11-28 23:00:00,44,36,45,37,22
2023-11-29 00:00:00,68,53,53,44,23
2023-11-29 01:00:00,46,33,25,17,16
2023-11-29 02:00:00,46,36,21,12,18
2023-11-29 03:00:00,14,17,22,8,17
2023-11-29 04:00:00,37,15,37,19,14
2023-11-29 05:00:00,33,33,28,7,14
2023-11-29 06:00:00,48,23,13,15,10
2023-11-29 07:00:00,32,18,39,14,12
2023-11-29 08:00:00,16,19,33,14,16
2023-11-29 09:00:00,35,10,30,14,13
2023-11-29 10:00:00,21,26,15,7,14
2023-11-29 11:00:00,86,45,70,28,24
2023-11-29 12:00:00,56,55,38,34,18
2023-11-29 13:00:00,32,53,54,43,23
2023-11-29 14:00:00,90,42,52,20,24
2023-11-29 15:00:00,82,85,95,50,21
2023-11-29 16:00:00,111,90,90,53,24
2023-11-29 17:00:00,119,99,96,42,25
2023-11-29 18:00:00,102,95,65,67,28
2023-11-29 19:00:00,100,77,97,59,23
2023-11-29 20:00:00,144,64,99,44,28
2023-11-29 21:00:00,133,86,67,34,28
2023-11-29 22:00:00,57,63,27,23,19
2023-11-29 23:00:00,53,25,28,27,18
2023-11-30 00:00:00,70,62,25,29,19
2023-11-30 01:00:00,48,23,21,5,17
2023-11-30 02:00:00,19,21,22,11,19
2023-11-30 03:00:00,17,39,35,6,10
2023-11-30 04:00:00,18,16,30,14,10
2023-11-30 05:00:00,15,10,26,17,10
2023-11-30 06:00:00,26,24,20,8,17
2023-11-30 07:00:00,22,30,29,16,11
2023-11-30 08:00:00,41,10,17,16,17
2023-11-30 09:00:00,11,31,31,14,11
2023-11-30 10:00:00,49,25,13,7,14
2023-11-30 11:00:00,56,66,43,28,15
2023-11-30 12:00:00,65,58,72,23,17
2023-11-30 13:00:00,37,42,27,30,15
2023-11-30 14:00:00,44,37,62,19,19
2023-11-30 15:00:00,126,72,79,53,27
2023-11-30 16:00:00,145,68,71,51,27
2023-11-30 17:00:00,98,78,97,46,23
2023-11-30 18:00:00,89,81,81,41,24
2023-11-30 19:00:00,80,98,68,46,20
2023-11-30 20:00:00,86,91,92,48,28
2023-11-30 21:00:00,108,82,85,62,21
2023-11-30 22:00:00,52,60,29,16,21
2023-11-30 23:00:00,39,32,72,44,23
2023-12-01 00:00:00,169,142,155,94,31
2023-12-01 01:00:00,84,109,90,33,9
2023-12-01 02:00:00,79,101,96,26,8
2023-12-01 03:00:00,95,106,86,38,5
2023-12-01 04:00:00,149,95,96,32,13
2023-12-01 05:00:00,69,98,108,23,10
2023-12-01 06:00:00,56,106,87,19,6
2023-12-01 07:00:00,54,98,108,35,9
2023-12-01 08:00:00,85,94,106,39,11
2023-12-01 09:00:00,135,107,80,18,14
2023-12-01 10:00:00,120,89,95,20,27
2023-12-01 11:00:00,153,144,131,69,25
2023-12-01 12:00:00,226,129,142,96,31
2023-12-01 13:00:00,176,130,128,92,26
2023-12-01 14:00:00,249,142,158,119,43
2023-12-01 15:00:00,300,149,179,120,39
2023-12-01 16:00:00,336,145,186,164,38
2023-12-01 17:00:00,364,150,162,126,46
2023-12-01 18:00:00,354,141,162,169,44
2023-12-01 19:00:00,360,147,182,124,9
2023-12-01 20:00:00,386,154,171,166,6
2023-12-01 21:00:00,360,146,184,163,11
2023-12-01 22:00:00,295,143,154,62,9
2023-12-01 23:00:00,226,136,138,59,10
2023-12-02 00:00:00,301,139,157,75,27
2023-12-02 01:00:00,94,86,86,14,10
2023-12-02 02:00:00,90,117,100,35,11
2023-12-02 03:00:00,128,114,91,49,6
2023-12-02 04:00:00,110,81,99,29,7
2023-12-02 05:00:00,109,99,103,22,13
2023-12-02 06:00:00,77,112,99,43,8
2023-12-02 07:00:00,79,88,82,11,6
2023-12-02 08:00:00,131,104,86,35,8
2023-12-02 09:00:00,117,104,88,30,14
2023-12-02 10:00:00,98,118,95,19,22
2023-12-02 11:00:00,186,125,139,110,29
2023-12-02 12:00:00,283,132,166,94,23
2023-12-02 13:00:00,280,135,142,119,32
2023-12-02 14:00:00,154,139,159,71,42
2023-12-02 15:00:00,323,140,162,151,45
2023-12-02 16:00:00,307,146,180,127,43
2023-12-02 17:00:00,354,153,165,145,45
2023-12-02 18:00:00,321,140,161,133,39
2023-12-02 19:00:00,383,154,186,153,11
2023-12-02 20:00:00,331,143,182,129,7
2023-12-02 21:00:00,348,141,162,154,9
2023-12-02 22:00:00,171,120,120,61,9
2023-12-02 23:00:00,260,144,166,82,12
2023-12-03 00:00:00,161,141,159,118,24
2023-12-03 01:00:00,120,118,85,45,7
2023-12-03 02:00:00,90,81,85,46,12
2023-12-03 03:00:00,72,118,84,26,14
2023-12-03 04:00:00,59,107,100,17,5
2023-12-03 05:00:00,63,95,92,15,13
2023-12-03 06:00:00,135,105,84,22,8
2023-12-03 07:00:00,91,112,107,15,9
2023-12-03 08:00:00,92,86,88,39,5
2023-12-03 09:00:00,142,116,103,39,9
2023-12-03 10:00:00,132,110,88,43,27
2023-12-03 11:00:00,227,136,136,91,20
2023-12-03 12:00:00,199,120,123,111,31
2023-12-03 13:00:00,239,122,154,103,21
2023-12-03 14:00:00,169,120,141,72,43
2023-12-03 15:00:00,365,151,173,155,39
2023-12-03 16:00:00,373,145,161,169,37
2023-12-03 17:00:00,331,150,180,153,40
2023-12-03 18:00:00,302,145,185,152,39
2023-12-03 19:00:00,399,150,168,122,10
2023-12-03 20:00:00,367,150,182,145,6
2023-12-03 21:00:00,315,155,169,146,12
2023-12-03 22:00:00,285,130,140,101,14
2023-12-03 23:00:00,239,142,160,66,10
2023-12-04 00:00:00,169,144,141,76,25
2023-12-04 01:00:00,103,93,108,13,12
2023-12-04 02:00:00,108,92,102,24,7
2023-12-04 03:00:00,138,86,91,30,6
2023-12-04 04:00:00,61,82,90,39,8
2023-12-04 05:00:00,110,90,102,19,14
2023-12-04 06:00:00,107,113,101,35,6
2023-12-04 07:00:00,106,86,87,44,8
2023-12-04 08:00:00,51,88,94,18,12
2023-12-04 09:00:00,74,109,105,14,12
2023-12-04 10:00:00,113,118,104,43,23
2023-12-04 11:00:00,229,129,152,89,28
2023-12-04 12:00:00,225,141,159,50,30
2023-12-04 13:00:00,267,133,146,52,22
2023-12-04 14:00:00,169,141,132,52,41
2023-12-04 15:00:00,355,145,179,120,42
2023-12-04 16:00:00,321,153,173,157,37
2023-12-04 17:00:00,378,149,175,132,41
2023-12-04 18:00:00,303,155,183,135,37
2023-12-04 19:00:00,331,148,166,160,13
2023-12-04 20:00:00,332,155,171,140,6
2023-12-04 21:00:00,311,142,163,153,10
2023-12-04 22:00:00,179,136,138,87,13
2023-12-04 23:00:00,269,139,128,73,11
2023-12-05 00:00:00,227,124,130,88,25
2023-12-05 01:00:00,134,119,88,46,13
2023-12-05 02:00:00,148,99,91,42,5
2023-12-05 03:00:00,135,91,102,49,7
2023-12-05 04:00:00,137,87,96,34,10
2023-12-05 05:00:00,136,109,94,43,13
2023-12-05 06:00:00,104,95,108,29,5
2023-12-05 07:00:00,69,82,88,44,13
2023-12-05 08:00:00,137,113,84,46,9
2023-12-05 09:00:00,92,110,91,30,9
2023-12-05 10:00:00,101,102,93,22,33
2023-12-05 11:00:00,218,121,129,71,32
2023-12-05 12:00:00,191,134,120,65,33
2023-12-05 13:00:00,302,126,147,100,20
2023-12-05 14:00:00,309,130,161,81,40
2023-12-05 15:00:00,395,140,170,165,38
2023-12-05 16:00:00,324,151,170,130,42
2023-12-05 17:00:00,305,152,172,134,43
2023-12-05 18:00:00,378,148,179,120,39
2023-12-05 19:00:00,357,152,183,127,13
2023-12-05 20:00:00,382,140,186,151,11
2023-12-05 21:00:00,317,154,184,121,12
2023-12-05 22:00:00,239,129,123,78,9
2023-12-05 23:00:00,207,131,120,52,5
2023-12-06 00:00:00,207,127,135,99,32
2023-12-06 01:00:00,57,93,96,38,6
2023-12-06 02:00:00,86,114,96,45,5
2023-12-06 03:00:00,102,112,86,43,9
2023-12-06 04:00:00,135,106,89,16,10
2023-12-06 05:00:00,138,82,83,35,6
2023-12-06 06:00:00,98,94,92,38,9
2023-12-06 07:00:00,149,80,96,45,7
2023-12-06 08:00:00,120,99,109,40,9
2023-12-06 09:00:00,129,107,85,48,9
2023-12-06 10:00:00,146,91,91,15,26
2023-12-06 11:00:00,207,130,157,119,31
2023-12-06 12:00:00,297,124,144,106,34
2023-12-06 13:00:00,148,142,155,99,21
2023-12-06 14:00:00,174,132,150,66,38
2023-12-06 15:00:00,385,142,175,151,40
2023-12-06 16:00:00,332,142,162,120,40
2023-12-06 17:00:00,310,151,182,140,46
2023-12-06 18:00:00,336,152,167,136,38
2023-12-06 19:00:00,357,143,175,148,11
2023-12-06 20:00:00,319,141,186,137,11
2023-12-06 21:00:00,312,151,172,165,13
2023-12-06 22:00:00,204,129,135,51,13
2023-12-06 23:00:00,273,120,138,117,14
2023-12-07 00:00:00,155,144,121,117,28
2023-12-07 01:00:00,144,107,98,19,8
2023-12-07 02:00:00,64,93,100,25,8
2023-12-07 03:00:00,59,92,84,16,6
2023-12-07 04:00:00,87,83,87,17,12
2023-12-07 05:00:00,107,82,103,37,12
2023-12-07 06:00:00,134,84,86,49,5
2023-12-07 07:00:00,112,110,96,31,6
2023-12-07 08:00:00,60,97,106,29,7
2023-12-07 09:00:00,65,90,94,13,12
2023-12-07 10:00:00,64,114,83,13,23
2023-12-07 11:00:00,194,143,129,111,33
2023-12-07 12:00:00,147,128,128,61,23
2023-12-07 13:00:00,152,129,132,115,20
2023-12-07 14:00:00,276,133,159,57,44
2023-12-07 15:00:00,352,148,165,132,39
2023-12-07 16:00:00,397,149,164,166,41
2023-12-07 17:00:00,309,151,181,152,40
2023-12-07 18:00:00,344,144,171,159,37
2023-12-07 19:00:00,368,140,162,127,9
2023-12-07 20:00:00,396,152,169,139,12
2023-12-07 21:00:00,375,154,177,153,13
2023-12-07 22:00:00,301,137,120,80,8
2023-12-07 23:00:00,173,132,156,117,8
2023-12-08 00:00:00,183,125,152,71,32
2023-12-08 01:00:00,147,80,102,44,9
2023-12-08 02:00:00,137,87,80,16,8
2023-12-08 03:00:00,139,114,102,20,7
2023-12-08 04:00:00,113,87,88,11,14
2023-12-08 05:00:00,132,89,92,48,5
2023-12-08 06:00:00,89,89,86,46,11
2023-12-08 07:00:00,69,86,100,25,12
2023-12-08 08:00:00,148,110,107,30,11
2023-12-08 09:00:00,87,94,109,29,14
2023-12-08 10:00:00,101,84,88,12,33
2023-12-08 11:00:00,187,144,160,97,23
2023-12-08 12:00:00,182,121,156,94,29
2023-12-08 13:00:00,258,135,146,105,28
2023-12-08 14:00:00,235,124,163,58,44
2023-12-08 15:00:00,377,145,163,136,43
2023-12-08 16:00:00,305,145,161,139,43
2023-12-08 17:00:00,396,154,185,150,46
2023-12-08 18:00:00,354,141,172,168,46
2023-12-08 19:00:00,386,143,173,133,14
2023-12-08 20:00:00,353,148,168,159,14
2023-12-08 21:00:00,353,148,169,125,11
2023-12-08 22:00:00,200,127,120,103,10
2023-12-08 23:00:00,247,143,141,82,14
2023-12-09 00:00:00,151,144,134,113,29
2023-12-09 01:00:00,61,97,107,49,8
2023-12-09 02:00:00,79,82,98,45,10
2023-12-09 03:00:00,82,93,83,45,5
2023-12-09 04:00:00,138,110,105,44,12
2023-12-09 05:00:00,79,109,91,37,12
2023-12-09 06:00:00,141,97,86,27,14
2023-12-09 07:00:00,124,85,89,47,6
2023-12-09 08:00:00,143,96,84,18,8
2023-12-09 09:00:00,114,109,109,13,9
2023-12-09 10:00:00,82,101,100,26,23
2023-12-09 11:00:00,182,121,163,58,24
2023-12-09 12:00:00,283,135,129,69,25
2023-12-09 13:00:00,158,134,121,88,21
2023-12-09 14:00:00,176,126,129,64,41
2023-12-09 15:00:00,350,152,179,147,41
2023-12-09 16:00:00,384,152,176,126,40
2023-12-09 17:00:00,306,150,181,160,46
2023-12-09 18:00:00,308,154,161,129,38
2023-12-09 19:00:00,327,146,177,146,9
2023-12-09 20:00:00,344,144,171,158,6
2023-12-09 21:00:00,303,147,163,160,10
2023-12-09 22:00:00,175,138,139,61,7
2023-12-09 23:00:00,168,144,128,96,6
2023-12-10 00:00:00,185,123,167,93,24
2023-12-10 01:00:00,138,82,108,32,9
2023-12-10 02:00:00,66,97,106,29,14
2023-12-10 03:00:00,74,82,108,18,6
2023-12-10 04:00:00,82,119,83,44,6
2023-12-10 05:00:00,148,100,100,48,11
2023-12-10 06:00:00,91,93,86,22,8
2023-12-10 07:00:00,149,99,108,20,14
2023-12-10 08:00:00,143,87,81,30,11
2023-12-10 09:00:00,75,88,96,10,10
2023-12-10 10:00:00,117,104,83,26,28
2023-12-10 11:00:00,185,136,122,79,33
2023-12-10 12:00:00,258,124,129,83,30
2023-12-10 13:00:00,265,134,132,112,34
2023-12-10 14:00:00,230,138,151,54,41
2023-12-10 15:00:00,378,144,179,143,41
2023-12-10 16:00:00,399,148,162,123,41
2023-12-10 17:00:00,347,150,166,144,37
2023-12-10 18:00:00,300,142,173,151,40
2023-12-10 19:00:00,333,148,170,132,7
2023-12-10 20:00:00,375,145,180,122,7
2023-12-10 21:00:00,397,142,176,157,5
2023-12-10 22:00:00,180,123,158,102,11
2023-12-10 23:00:00,291,131,147,99,12
2023-12-11 00:00:00,158,142,136,106,31
2023-12-11 01:00:00,91,93,82,35,7
2023-12-11 02:00:00,122,92,95,15,5
2023-12-11 03:00:00,78,105,104,40,13
2023-12-11 04:00:00,80,106,93,36,11
2023-12-11 05:00:00,118,105,86,14,12
2023-12-11 06:00:00,96,103,86,29,11
2023-12-11 07:00:00,54,113,102,23,5
2023-12-11 08:00:00,58,93,93,28,14
2023-12-11 09:00:00,121,81,106,16,6
2023-12-11 10:00:00,147,87,107,20,23
2023-12-11 11:00:00,281,140,169,74,34
2023-12-11 12:00:00,145,128,139,106,24
2023-12-11 13:00:00,207,144,140,106,33
2023-12-11 14:00:00,207,129,137,98,42
2023-12-11 15:00:00,305,142,160,122,39
2023-12-11 16:00:00,366,142,161,129,40
2023-12-11 17:00:00,301,141,174,145,40
2023-12-11 18:00:00,306,147,186,130,37
2023-12-11 19:00:00,339,155,179,138,10
2023-12-11 20:00:00,316,147,160,124,12
2023-12-11 21:00:00,331,150,184,149,5
2023-12-11 22:00:00,187,126,142,88,5
2023-12-11 23:00:00,190,124,132,78,6
2023-12-12 00:00:00,257,122,147,64,22
2023-12-12 01:00:00,124,90,91,24,5
2023-12-12 02:00:00,82,103,102,23,14
2023-12-12 03:00:00,74,109,91,32,7
2023-12-12 04:00:00,68,89,80,29,5
2023-12-12 05:00:00,133,95,97,26,5
2023-12-12 06:00:00,101,81,98,41,10
2023-12-12 07:00:00,51,106,94,42,5
2023-12-12 08:00:00,113,103,97,33,11
2023-12-12 09:00:00,131,105,98,31,11
2023-12-12 10:00:00,78,99,105,29,22
2023-12-12 11:00:00,210,142,157,51,34
2023-12-12 12:00:00,281,130,146,66,26
2023-12-12 13:00:00,235,120,169,91,20
2023-12-12 14:00:00,274,143,158,118,42
2023-12-12 15:00:00,312,149,169,136,45
2023-12-12 16:00:00,345,154,169,133,38
2023-12-12 17:00:00,346,145,186,133,44
2023-12-12 18:00:00,318,148,186,147,44
2023-12-12 19:00:00,370,140,168,168,11
2023-12-12 20:00:00,301,142,178,126,5
2023-12-12 21:00:00,339,154,181,123,11
2023-12-12 22:00:00,306,121,140,81,9
2023-12-12 23:00:00,302,131,156,91,9
2023-12-13 00:00:00,286,135,128,103,26
2023-12-13 01:00:00,96,110,92,47,7
2023-12-13 02:00:00,68,87,82,38,6
2023-12-13 03:00:00,149,101,105,26,14
2023-12-13 04:00:00,83,111,87,48,13
2023-12-13 05:00:00,50,119,92,22,6
2023-12-13 06:00:00,62,110,96,43,13
2023-12-13 07:00:00,130,87,81,26,8
2023-12-13 08:00:00,92,90,103,45,8
2023-12-13 09:00:00,102,118,102,27,10
2023-12-13 10:00:00,124,99,96,15,31
2023-12-13 11:00:00,248,143,149,51,29
2023-12-13 12:00:00,246,134,121,110,25
